Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2009-07-01 00:00:00-04:00,1.1620258947461504,1.4473339221256327,0.9669202217496055,1.402696132659912,926179200,0.0,0.0,0.0
2009-08-01 00:00:00-04:00,1.452367365622311,1.6432347860359942,1.3693175101191823,1.55660879611969,1432000800,0.0,0.0,0.0
2009-09-01 00:00:00-04:00,1.533562336091805,1.8397978640777024,1.4245516171859305,1.7164819240570068,1651240800,0.000875,0.0,0.0
2009-10-01 00:00:00-04:00,1.704713802833094,1.9429813438706924,1.54211376004507,1.598831057548523,1878472800,0.0,0.0,0.0
2009-11-01 00:00:00-04:00,1.62228740840866,1.9940003707300444,1.573917695854674,1.8992505073547363,2107483200,0.0,0.0,0.0
2009-12-01 00:00:00-05:00,1.9498721271696173,2.087160998131059,1.8475682442000068,1.9966511726379395,1723471200,0.001361,0.0,0.0
2010-01-01 00:00:00-05:00,2.0499181964588997,2.207982023349442,1.7658813519315055,1.7743680477142334,2363277600,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,1.8136188424381534,1.9767218313589563,1.6303611148150001,1.93296217918396,2274544800,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,1.9544438806528128,2.3651173627063025,1.9539141876296013,2.297489881515503,1826049600,0.000889,0.0,0.0
2010-04-01 00:00:00-04:00,2.3493991575630804,2.6083357282265798,2.3062870868142875,2.3921127319335938,2315188800,0.0,0.0,0.0
2010-05-01 00:00:00-04:00,2.4285925120665905,2.505795600930883,1.4253452742318888,1.8144134283065796,2845627200,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,1.7648017308614046,2.0182989971705543,1.5042731683089225,1.5117018222808838,3931905600,0.002431,0.0,0.0
2010-07-01 00:00:00-04:00,1.5181796321495424,1.9377341951760043,1.428929953301864,1.834007978439331,2662524000,0.0,0.0,0.0
2010-08-01 00:00:00-04:00,1.9211319196567673,1.9797021723261214,1.5387650713124574,1.5871082544326782,2128982400,0.0,0.0,0.0
2010-09-01 00:00:00-04:00,1.6475392614007651,2.1166323886180303,1.6436875222759564,2.028843879699707,1899813600,0.001847,0.0,0.0
2010-10-01 00:00:00-04:00,2.076458471592691,2.3364647630186184,1.979953337729182,2.2629554271698,1607493600,0.0,0.0,0.0
2010-11-01 00:00:00-04:00,2.300175007279335,2.5234937046599506,2.2039361706801675,2.2443459033966064,1611547200,0.0,0.0,0.0
2010-12-01 00:00:00-05:00,2.346832626170652,2.7509324553646026,2.346434443405799,2.7238147258758545,1002823200,0.0,0.0,0.0
2011-01-01 00:00:00-05:00,2.7820383990770114,3.0222380661794506,2.745615959333281,2.9026033878326416,1213588800,0.0,0.0,0.0
2011-02-01 00:00:00-05:00,2.9553747712350495,3.324114373116535,2.9525829281855462,3.2042148113250732,929157600,0.0,3.0,0.0
2011-03-01 00:00:00-05:00,3.235719031124561,3.242897276492966,2.6507054965176278,3.1786935329437256,724816800,0.0,0.0,0.0
2011-04-01 00:00:00-04:00,3.240105836724213,3.4582390748505056,2.9529826844062845,3.4562454223632812,446630400,0.0,0.0,0.0
2011-05-01 00:00:00-04:00,3.5092832564573424,3.5092832564573424,3.0694259050945494,3.320260524749756,499116000,0.0,0.0,0.0
2011-06-01 00:00:00-04:00,3.2887565495563456,3.296731843123498,2.710921190673081,3.125256299972534,767304000,0.0,0.0,0.0
