Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-07-01 00:00:00-04:00,1.9871531156335709,1.9967071108356378,1.6568707497069644,1.794716238975525,134406400,0.0,0.0,0.0
2006-08-01 00:00:00-04:00,1.7619608807279812,1.9735048941558024,1.7141922630154913,1.9571270942687988,236656000,0.0,0.0,0.0
2006-09-01 00:00:00-04:00,1.9844238521879363,2.2281781386999087,1.8943469621859892,2.126363515853882,223068800,0.0,0.0,0.0
2006-10-01 00:00:00-04:00,2.116809922987393,2.3559232552773928,2.0428370016624675,2.3174355030059814,285491200,0.0,0.0,0.0
2006-11-01 00:00:00-05:00,2.3338133557802414,2.559006289070916,2.209889206401151,2.4571914672851562,342918400,0.0,0.0,0.0
2006-12-01 00:00:00-05:00,2.4629244030964603,2.5401716907018272,2.18641472047226,2.2120730876922607,363651200,0.169406,0.0,0.0
2007-01-01 00:00:00-05:00,2.405019668454631,2.5985602803089285,2.2899414248661167,2.4250714778900146,498256000,0.0,0.0,0.0
2007-02-01 00:00:00-05:00,2.454712712783894,2.590132971708607,2.281223042028393,2.339053153991699,468374400,0.0,0.0,0.0
2007-03-01 00:00:00-05:00,2.2681468386547987,2.4480286997854144,2.197821057574372,2.35329270362854,958201600,0.000375,0.0,0.0
2007-04-01 00:00:00-04:00,2.3614789580816296,2.6768266780412744,2.3204976733201055,2.599806547164917,543574400,0.0,0.0,0.0
2007-05-01 00:00:00-04:00,2.6012587101938958,2.755881006779263,2.562893786131161,2.7526843547821045,728966400,0.0,0.0,0.0
2007-06-01 00:00:00-04:00,2.763148072900491,2.7962814127674487,2.5968999624138567,2.7648918628692627,859814400,0.0,0.0,0.0
2007-07-01 00:00:00-04:00,2.7654734797585485,3.1058165591677334,2.7180980023240795,2.732048988342285,1026566400,0.0,0.0,0.0
2007-08-01 00:00:00-04:00,2.7125762653287895,2.8948091976411403,2.3652567084568314,2.8462722301483154,2002668800,0.0,0.0,0.0
2007-09-01 00:00:00-04:00,2.862257505402284,3.1685955827963412,2.722458263866306,3.1418564319610596,1138864000,0.0,0.0,0.0
2007-10-01 00:00:00-04:00,3.1467975310747267,3.567649166667541,3.124998604806828,3.559511184692383,1824924800,0.0,0.0,0.0
2007-11-01 00:00:00-04:00,3.516787005728846,3.537131965824945,2.7669265472149083,3.065126895904541,3321216000,0.0,0.0,0.0
2007-12-01 00:00:00-05:00,3.0302493399312134,3.2380599403369863,2.764019774593148,2.8837649822235107,2457235200,0.159,0.0,0.0
2008-01-01 00:00:00-05:00,3.0442776032244527,3.0626534773562066,1.9763307188758872,2.2985219955444336,8814496000,0.0,0.0,0.0
2008-02-01 00:00:00-05:00,2.358549249019262,2.4008137698672747,2.0253325037995307,2.105267286300659,6540435200,0.0,0.0,0.0
2008-03-01 00:00:00-05:00,2.0878111636830834,2.280145753337101,1.8991518421035278,2.1423263549804688,8812089600,0.0,0.0,0.0
2008-04-01 00:00:00-04:00,2.2188932462789817,2.5707918996292687,2.132526410901872,2.476156234741211,8311296000,0.0,0.0,0.0
