Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-04-01 00:00:00-04:00,0.6683514674248172,0.8613428015957814,0.633763721757422,0.6861054301261902,99570000,0.0,0.0,0.0
2010-05-01 00:00:00-04:00,0.6957472778805135,0.7474765137053799,0.38261523741568615,0.5535669326782227,318234000,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,0.5500472029516241,0.6548840317743971,0.4194987081654572,0.43312039971351624,229428000,0.0,0.0,0.0
2010-07-01 00:00:00-04:00,0.4361810197786595,0.5942778470414267,0.3989908617258185,0.4914309084415436,259140000,0.0,0.0,0.0
2010-08-01 00:00:00-04:00,0.5162242586246522,0.5249479018461163,0.32583451098059035,0.3307325839996338,326472000,0.0,0.0,0.0
2010-09-01 00:00:00-04:00,0.3442000978627068,0.5050517539723275,0.3442000978627068,0.47704434394836426,598842000,0.000133,0.0,0.0
2010-10-01 00:00:00-04:00,0.48881685764934196,0.5786803914645985,0.43707179059372314,0.5742411017417908,457140000,0.0,0.0,0.0
2010-11-01 00:00:00-04:00,0.5783743204173383,0.7016111620333914,0.5547981430945464,0.6562968492507935,343548000,0.0,0.0,0.0
2010-12-01 00:00:00-05:00,0.688751755974213,0.8099990914520586,0.688751755974213,0.7652974128723145,216054000,0.0,0.0,0.0
2011-01-01 00:00:00-05:00,0.7802999496343594,1.0140684194613052,0.7605513419706118,0.92420494556427,284616000,0.0,0.0,0.0
2011-02-01 00:00:00-05:00,0.9516075746171082,1.1536864268791074,0.9017005057424895,1.0307554006576538,393660000,0.0,0.0,0.0
2011-03-01 00:00:00-05:00,1.044533656543627,1.0785197015425991,0.7186043763401488,0.8793489336967468,847884000,0.0,0.0,0.0
2011-04-01 00:00:00-04:00,0.8987917269493453,0.9499241511012091,0.77126802897403,0.9415038228034973,531240000,0.0,0.0,0.0
2011-05-01 00:00:00-04:00,0.9506891504797046,0.9506891504797046,0.7532030161684657,0.8764408230781555,480426000,0.0,0.0,0.0
2011-06-01 00:00:00-04:00,0.869704210083692,0.869704210083692,0.5913864917132583,0.7011520862579346,499716000,0.0,0.0,0.0
2011-07-01 00:00:00-04:00,0.7065108602938454,0.7639196264304672,0.5535738779602785,0.5791396498680115,559614000,0.0,0.0,0.0
2011-08-01 00:00:00-04:00,0.6033275503761627,0.6120537074053829,0.32608178362406687,0.419467031955719,862842000,0.0,0.0,0.0
2011-09-01 00:00:00-04:00,0.42007877551241657,0.5266294710338744,0.3349613228208635,0.35226020216941833,1202796000,0.0,0.0,0.0
2011-10-01 00:00:00-04:00,0.3452176168542223,0.5497461524278568,0.29944401745352717,0.503359854221344,1059132000,0.0,0.0,0.0
2011-11-01 00:00:00-04:00,0.462179149128186,0.5350497144725477,0.3456770298151203,0.43615326285362244,764424000,0.0,0.0,0.0
2011-12-01 00:00:00-05:00,0.43707173204348865,0.4713645342927368,0.3352671773128987,0.39742201566696167,535038000,0.0,0.0,0.0
2012-01-01 00:00:00-05:00,0.42252848153628536,0.6010311346875697,0.39619668807388075,0.5560226440429688,450888000,0.0,0.0,0.0
2012-02-01 00:00:00-05:00,0.5747002819044905,0.6852309968477576,0.571944696721315,0.6183309555053711,437322000,0.0,0.0,0.0
2012-03-01 00:00:00-05:00,0.6293534865690276,0.7049796329163106,0.5203530637734812,0.673902690410614,454008000,0.0,0.0,0.0
2012-04-01 00:00:00-04:00,0.669003188820322,0.6800256944258041,0.490194657179055,0.5558702349662781,477246000,0.0,0.0,0.0
2012-05-01 00:00:00-04:00,0.5557168191833508,0.5762305458267754,0.3766014656110293,0.39068543910980225,584400000,0.0,0.0,0.0
2012-06-01 00:00:00-04:00,0.37109026747894897,0.4575864402750643,0.33098035416489907,0.43171390891075134,664848000,0.0,0.0,0.0
2012-07-01 00:00:00-04:00,0.44013416027327723,0.44962541016108915,0.31260955191149464,0.42298775911331177,797940000,0.0,0.0,0.0
2012-08-01 00:00:00-04:00,0.43003013837313386,0.5113208976327259,0.40477028416059546,0.4660056531429291,415860000,0.0,0.0,0.0
2012-09-01 00:00:00-04:00,0.46478138174610556,0.5162196339710172,0.38104084180347003,0.41273048520088196,385338000,0.0,0.0,0.0
2012-10-01 00:00:00-04:00,0.41977287429725346,0.43753101714556797,0.3429213868544095,0.36312925815582275,513318000,0.0,0.0,0.0
