Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-03-01 00:00:00-05:00,1.7488399744033813,4.372089862823486,1.4989999532699585,2.7481698989868164,9068,0.0,0.0,0.0
2000-04-01 00:00:00-05:00,2.7481698989868164,2.7481698989868164,1.249169945716858,1.3740899562835693,9968,0.0,0.0,0.0
2000-05-01 00:00:00-04:00,1.3740899562835693,1.998669981956482,1.3740899562835693,1.998669981956482,3083,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,1.4989999532699585,3.4976699352264404,1.4989999532699585,2.623260021209717,9851,0.0,0.0,0.0
2000-07-01 00:00:00-04:00,2.623260021209717,3.24783992767334,2.498339891433716,2.498339891433716,1600,0.0,0.0,0.0
2000-08-01 00:00:00-04:00,2.498339891433716,2.7481698989868164,2.498339891433716,2.7481698989868164,520,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,2.7481698989868164,3.24783992767334,2.7481698989868164,3.24783992767334,1004,0.0,0.0,0.0
2000-10-01 00:00:00-04:00,3.24783992767334,3.24783992767334,1.249169945716858,1.62391996383667,8385,0.0,0.0,0.0
2000-11-01 00:00:00-05:00,1.62391996383667,2.498339891433716,1.62391996383667,1.62391996383667,644,0.0,0.0,0.0
2000-12-01 00:00:00-05:00,1.62391996383667,1.8737499713897705,1.249169945716858,1.4989999532699585,4070,0.0,0.0,0.0
2001-01-01 00:00:00-05:00,1.4989999532699585,1.4989999532699585,1.249169945716858,1.249169945716858,520,0.0,0.0,0.0
2001-02-01 00:00:00-05:00,1.249169945716858,1.998669981956482,1.249169945716858,1.7488399744033813,1260,0.0,0.0,0.0
2001-03-01 00:00:00-05:00,1.7488399744033813,1.8737499713897705,1.249169945716858,1.3740899562835693,800,0.0,0.0,0.0
2001-04-01 00:00:00-05:00,1.3740899562835693,1.3740899562835693,1.249169945716858,1.249169945716858,868,0.0,0.0,0.0
2001-05-01 00:00:00-04:00,0.9993399977684021,0.9993399977684021,0.8744199872016907,0.8744199872016907,13609,0.0,0.0,0.0
2001-06-01 00:00:00-04:00,0.8744199872016907,2.248500108718872,0.8744199872016907,2.248500108718872,880,0.0,0.0,0.0
2001-07-01 00:00:00-04:00,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0,0.0,0.0,0.0
2001-08-01 00:00:00-04:00,2.248500108718872,3.122920036315918,1.7488399744033813,1.998669981956482,3335,0.0,0.0,0.0
2001-09-01 00:00:00-04:00,1.998669981956482,1.998669981956482,1.249169945716858,1.249169945716858,2506,0.0,0.0,0.0
2001-10-01 00:00:00-04:00,1.249169945716858,2.373420000076294,1.249169945716858,1.8737499713897705,2641,0.0,0.0,0.0
2001-11-01 00:00:00-05:00,1.8737499713897705,2.498339891433716,1.7488399744033813,1.998669981956482,1981,0.0,0.0,0.0
2001-12-01 00:00:00-05:00,1.998669981956482,1.998669981956482,1.3740899562835693,1.3740899562835693,2441,0.0,0.0,0.0
2002-01-01 00:00:00-05:00,1.3740899562835693,2.373420000076294,1.124250054359436,1.249169945716858,816,0.0,0.0,0.0
2002-02-01 00:00:00-05:00,1.249169945716858,1.3740899562835693,1.124250054359436,1.124250054359436,20494,0.0,0.0,0.0
2002-03-01 00:00:00-05:00,1.124250054359436,1.8737499713897705,0.9993399977684021,1.249169945716858,1942,0.0,0.0,0.0
2002-04-01 00:00:00-05:00,1.249169945716858,1.249169945716858,0.8744199872016907,1.124250054359436,7192,0.0,0.0,0.0
2002-05-01 00:00:00-04:00,0.9993399977684021,1.3740899562835693,0.9993399977684021,1.124250054359436,2722,0.0,0.0,0.0
2002-06-01 00:00:00-04:00,1.124250054359436,1.4989999532699585,1.124250054359436,1.4989999532699585,640,0.0,0.0,0.0
2002-07-01 00:00:00-04:00,1.4989999532699585,1.4989999532699585,0.9993399977684021,0.9993399977684021,1480,0.0,0.0,0.0
2002-08-01 00:00:00-04:00,1.249169945716858,1.249169945716858,0.6245800256729126,0.8744199872016907,1993,0.0,0.0,0.0
2002-09-01 00:00:00-04:00,0.8744199872016907,0.8744199872016907,0.3747499883174896,0.6245800256729126,25757,0.0,0.0,0.0
2002-10-01 00:00:00-04:00,0.6245800256729126,0.9993399977684021,0.6245800256729126,0.7494999766349792,2461,0.0,0.0,0.0
2002-11-01 00:00:00-05:00,0.7494999766349792,0.7494999766349792,0.49966999888420105,0.6245800256729126,4823,0.0,0.0,0.0
2002-12-01 00:00:00-05:00,0.6245800256729126,0.8744199872016907,0.49966999888420105,0.8744199872016907,5883,0.0,0.0,0.0
2003-01-01 00:00:00-05:00,0.8744199872016907,0.8744199872016907,0.6245800256729126,0.8744199872016907,720,0.0,0.0,0.0
2003-02-01 00:00:00-05:00,0.8744199872016907,0.8744199872016907,0.49966999888420105,0.49966999888420105,40,0.0,0.0,0.0
2003-03-01 00:00:00-05:00,0.49966999888420105,0.9993399977684021,0.3747499883174896,0.6245800256729126,13272,0.0,0.0,0.0
2003-04-01 00:00:00-05:00,0.6245800256729126,2.435879945755005,0.6245800256729126,2.435879945755005,480,0.0,0.0,0.0
2003-05-01 00:00:00-04:00,1.249169945716858,1.249169945716858,0.9368799924850464,0.9368799924850464,2361,0.0,0.0,0.0
2003-06-01 00:00:00-04:00,0.9368799924850464,0.9993399977684021,0.43720999360084534,0.43720999360084534,6833,0.0,0.0,0.0
2003-07-01 00:00:00-04:00,0.43720999360084534,0.6870399713516235,0.43720999360084534,0.6870399713516235,460,0.0,0.0,0.0
2003-08-01 00:00:00-04:00,0.6870399713516235,0.9368799924850464,0.43720999360084534,0.6870399713516235,1224,0.0,0.0,0.0
2003-09-01 00:00:00-04:00,0.6870399713516235,0.6870399713516235,0.43720999360084534,0.43720999360084534,240,0.0,0.0,0.0
2003-10-01 00:00:00-04:00,0.43720999360084534,1.4989999532699585,0.43720999360084534,1.3740899562835693,3859,0.0,0.0,0.0
2003-11-01 00:00:00-05:00,1.3740899562835693,3.122920036315918,1.0617899894714355,2.560800075531006,325395,0.0,0.0,0.0
2003-12-01 00:00:00-05:00,2.310960054397583,6.870429992675781,2.310960054397583,6.49567985534668,186972,0.0,0.0,0.0
2004-01-01 00:00:00-05:00,6.49567985534668,7.994679927825928,4.87175989151001,5.871099948883057,160709,0.0,0.0,0.0
2004-02-01 00:00:00-05:00,5.621260166168213,5.621260166168213,3.7475099563598633,4.247179985046387,35505,0.0,0.0,0.0
2004-03-01 00:00:00-05:00,3.7475099563598633,4.621930122375488,2.9980099201202393,3.997339963912964,63616,0.0,0.0,0.0
2004-04-01 00:00:00-05:00,3.4976699352264404,4.87175989151001,2.560800075531006,3.7475099563598633,47166,0.0,0.0,0.0
2004-05-01 00:00:00-04:00,3.122920036315918,3.6850500106811523,2.6857099533081055,2.9980099201202393,18138,0.0,0.0,0.0
2004-06-01 00:00:00-04:00,2.560800075531006,2.8730900287628174,1.4989999532699585,1.8737499713897705,31852,0.0,0.0,0.0
2004-07-01 00:00:00-04:00,1.8737499713897705,2.1235899925231934,1.4989999532699585,1.8737499713897705,18134,0.0,0.0,0.0
2004-08-01 00:00:00-04:00,1.8737499713897705,2.310960054397583,1.7488399744033813,1.7488399744033813,12770,0.0,0.0,0.0
2004-09-01 00:00:00-04:00,1.7488399744033813,2.373420000076294,1.124250054359436,1.998669981956482,149778,0.0,0.0,0.0
2004-10-01 00:00:00-04:00,2.1235899925231934,2.1235899925231934,1.3740899562835693,1.4989999532699585,68133,0.0,0.0,0.0
2004-11-01 00:00:00-05:00,1.4989999532699585,1.8737499713897705,1.249169945716858,1.561460018157959,95779,0.0,0.0,0.0
2004-12-01 00:00:00-05:00,1.561460018157959,1.998669981956482,1.3116300106048584,1.62391996383667,73489,0.0,0.0,0.0
2005-01-01 00:00:00-05:00,1.62391996383667,1.7488399744033813,1.3116300106048584,1.4365400075912476,76106,0.0,0.0,0.0
2005-02-01 00:00:00-05:00,1.3116300106048584,1.62391996383667,1.3116300106048584,1.4365400075912476,166176,0.0,0.0,0.0
